Unnamed: 0,Name,Location,Year,Kms_Driven,Mileage,Engine_CC,Power_bhp,Seats,Price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Car_Age
213,Hyundai Creta 1.6 VTVT S,Delhi,2015,27057,15.29,1591.0,121.3,5.0,8.15,False,True,True,False,True,False,10
214,Maruti Wagon R AMT VXI,Mumbai,2016,8500,20.51,998.0,67.0,5.0,4.22,False,True,False,False,False,False,9
215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,2010,30500,11.74,1796.0,186.0,5.0,10.5,False,True,False,False,False,False,15
216,Audi A8 L 3.0 TDI quattro,Delhi,2012,56000,11.8,2967.0,246.7,5.0,45.0,False,False,False,False,False,False,13
217,Hyundai i10 Magna 1.1,Pune,2012,44000,19.81,1086.0,68.05,5.0,2.9,False,True,True,False,True,False,13
218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,2017,10500,14.3,1598.0,103.52,5.0,8.9,False,True,False,False,False,False,8
219,Skoda Superb Style 1.8 TSI AT,Hyderabad,2017,26000,14.67,1798.0,177.46,5.0,26.0,False,True,False,False,False,False,8
220,Hyundai i20 Active 1.2 SX,Coimbatore,2018,25166,17.19,1197.0,81.86,5.0,8.22,False,True,True,False,False,False,7
221,Honda Amaze VX i-DTEC,Kolkata,2014,64000,25.8,1498.0,98.6,5.0,3.5,False,False,True,False,True,False,11
222,Maruti Wagon R LXI,Chennai,2004,61000,18.9,998.0,67.1,5.0,1.25,False,True,True,False,True,False,21
223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,2013,107000,21.03,1461.0,65.0,5.0,3.7,False,False,True,False,False,False,12
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,29161,19.27,2143.0,167.62,5.0,39.41,False,False,False,False,False,False,7
225,Maruti Wagon R VXI,Kolkata,2013,32000,22.5,998.0,67.04,5.0,2.65,False,True,True,False,False,False,12
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,2015,46173,19.01,1461.0,108.5,5.0,8.92,False,False,True,False,True,False,10
228,Mini Cooper Convertible S,Kochi,2017,26327,16.82,1998.0,189.08,4.0,35.67,False,True,False,False,False,False,8
229,Ford Figo Diesel,Bangalore,2015,70436,0.0,1498.0,99.0,5.0,3.6,False,False,True,False,False,False,10
230,Tata Indica V2 DLS BSII,Jaipur,2007,200000,17.2,1396.0,53.5,5.0,0.85,False,False,True,False,True,False,18
231,Chevrolet Beat LT,Kochi,2016,60813,18.6,1199.0,76.8,5.0,3.32,False,True,True,False,True,False,9
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,2012,45000,22.07,1199.0,73.9,5.0,3.6,False,False,True,False,False,False,13
233,Maruti Swift ZDi,Hyderabad,2016,64000,22.9,1248.0,74.0,5.0,6.8,False,False,True,False,False,False,9
234,Ford Figo Diesel EXI,Kolkata,2012,41284,20.0,1399.0,68.05,5.0,2.5,False,False,True,False,False,False,13
235,Toyota Innova Crysta 2.8 GX AT,Kochi,2019,14165,11.36,2755.0,171.5,7.0,19.64,False,False,False,False,False,False,6
236,Hyundai Santa Fe 4x4 AT,Mumbai,2011,67000,11.72,2199.0,194.3,7.0,7.0,False,False,False,False,True,False,14
237,Honda City i-VTEC V,Kolkata,2011,32572,17.4,1497.0,117.3,5.0,3.87,False,True,True,False,False,False,14
238,Hyundai i20 1.2 Magna Executive,Kochi,2018,14960,18.6,1197.0,81.83,5.0,6.27,False,True,True,False,False,False,7
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,2015,55980,19.27,2143.0,167.62,5.0,18.12,False,False,False,False,False,False,10
240,Chevrolet Beat Diesel LT,Mumbai,2013,74000,25.44,936.0,57.6,5.0,2.65,False,False,True,False,False,False,12
241,Hyundai i20 Sportz 1.4 CRDi,Kochi,2015,56847,22.54,1396.0,88.73,5.0,7.2,False,False,True,False,False,False,10
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,2015,121374,12.99,2494.0,100.6,7.0,14.3,False,False,True,False,False,False,10
243,Maruti Ertiga VDI,Chennai,2013,52000,20.77,1248.0,88.76,7.0,6.9,False,False,True,False,False,False,12
244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,2014,118000,12.8,2494.0,102.0,7.0,10.75,False,False,True,False,False,False,11
246,Honda City i VTEC V,Kochi,2016,33915,17.8,1497.0,117.3,5.0,8.09,False,True,True,False,False,False,9
247,BMW X1 sDrive20d,Ahmedabad,2014,82002,17.05,1995.0,184.0,5.0,18.5,False,False,False,False,False,False,11
248,Hyundai Grand i10 CRDi Era,Mumbai,2017,33000,24.0,1120.0,70.0,5.0,4.75,False,False,True,False,False,False,8
249,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,28.09,1248.0,88.5,5.0,8.45,False,False,True,False,False,False,9
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,2012,55000,20.5,1598.0,103.6,5.0,3.5,False,False,True,False,False,False,13
251,Hyundai Accent CRDi,Kochi,2006,160538,13.1,1493.0,82.0,5.0,1.8,False,False,True,False,False,False,19
252,Volkswagen Polo GT 1.5 TDI,Jaipur,2014,60000,19.91,1498.0,103.6,5.0,3.7,False,False,True,False,True,False,11
253,Honda Jazz 1.2 VX i VTEC,Coimbatore,2017,49575,18.7,1199.0,88.7,5.0,7.17,False,True,True,False,False,False,8
254,Hyundai i10 Era,Jaipur,2010,83000,19.81,1086.0,68.05,5.0,1.75,False,True,True,False,False,False,15
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,2018,51346,16.38,1995.0,183.0,5.0,21.99,False,False,False,False,False,False,7
256,Toyota Innova Crysta 2.4 ZX MT,Pune,2017,43000,13.68,2393.0,147.8,7.0,18.65,False,False,True,False,False,False,8
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,2011,35000,19.7,796.0,35.0,5.0,1.85,False,True,True,False,False,True,14
258,Maruti Swift VXI BSIV,Coimbatore,2017,27872,20.4,1197.0,81.8,5.0,5.95,False,True,True,False,True,False,8
259,Hyundai Grand i10 Magna,Mumbai,2014,16514,18.9,1197.0,82.0,5.0,3.75,False,True,True,False,False,False,11
260,Maruti Swift VDI,Pune,2012,120000,22.9,1248.0,74.0,5.0,3.75,False,False,True,False,False,False,13
261,Hyundai Verna CRDi 1.6 SX,Hyderabad,2008,143275,22.0,1582.0,126.2,5.0,2.6,False,False,True,False,False,False,17
263,Hyundai i20 1.2 Sportz,Mumbai,2010,52000,17.0,1197.0,80.0,5.0,2.8,False,True,True,False,False,False,15
264,Mercedes-Benz GLE 350d,Coimbatore,2017,29819,11.57,2987.0,254.79,5.0,61.29,False,False,False,False,False,False,8
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,2014,57000,15.8,2148.0,170.0,5.0,18.0,False,False,True,False,True,False,11
266,Maruti Ritz ZDi,Hyderabad,2014,88500,23.2,1248.0,73.94,5.0,4.35,False,False,True,False,False,False,11
267,Hyundai Creta 1.6 CRDi SX,Bangalore,2016,28000,19.67,1582.0,126.2,5.0,13.75,False,False,True,False,False,False,9
268,Maruti A-Star Vxi,Pune,2010,67000,19.0,998.0,66.1,5.0,2.0,False,True,True,False,False,False,15
269,Renault Duster 110PS Diesel RXZ Option,Delhi,2016,26000,19.64,1461.0,108.45,5.0,10.0,False,False,True,False,False,False,9
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,2010,120000,17.8,1248.0,76.0,5.0,1.65,False,False,True,False,False,False,15
271,BMW X3 xDrive30d M Sport,Coimbatore,2017,51982,16.55,2993.0,258.0,5.0,45.77,False,False,False,False,False,False,8
272,Hyundai i10 Sportz,Bangalore,2010,36000,20.36,1197.0,78.9,5.0,3.25,False,True,True,False,True,False,15
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,2016,47000,12.8,2494.0,102.0,7.0,12.8,False,False,True,False,False,False,9
274,Maruti Zen VXI BSII,Mumbai,2002,60000,17.3,993.0,60.0,5.0,0.55,False,True,True,False,False,True,23
275,Maruti Swift VDI,Hyderabad,2018,31025,28.4,1248.0,74.0,5.0,7.15,False,False,True,False,False,False,7
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,2013,105000,12.05,2179.0,120.0,8.0,7.0,False,False,True,False,True,False,12
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,2017,121900,22.95,1248.0,74.0,5.0,3.75,False,False,True,False,False,False,8
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,2017,22695,18.88,999.0,123.24,5.0,8.5,False,True,True,False,False,False,8
279,Maruti Swift Dzire ZDI,Jaipur,2012,73000,23.4,1248.0,74.0,5.0,4.35,False,False,True,False,False,False,13
280,Maruti Alto 800 LXI,Kochi,2016,32227,22.74,796.0,47.3,5.0,3.26,False,True,True,False,False,False,9
281,Honda City 1.5 S MT,Jaipur,2011,55000,17.0,1497.0,118.0,5.0,4.21,False,True,True,False,False,False,14
282,Audi Q7 3.0 TDI Quattro Technology,Kochi,2018,11287,12.07,2967.0,241.4,7.0,70.36,False,False,False,False,False,False,7
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,2009,48000,17.0,1896.0,105.0,5.0,2.95,False,False,False,False,True,False,16
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,2012,54308,17.1,1591.0,121.3,5.0,4.28,False,True,True,False,False,False,13
285,Honda City 1.5 V AT,Jaipur,2009,78442,16.8,1497.0,118.0,5.0,3.57,False,True,False,False,False,False,16
286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,2013,46000,21.9,1396.0,88.8,5.0,3.11,False,False,True,False,False,False,12
287,Hyundai i20 Sportz AT 1.4,Coimbatore,2014,45051,15.0,1396.0,98.6,5.0,5.96,False,True,False,False,False,False,11
288,Volkswagen Vento Diesel Highline,Hyderabad,2011,69000,20.54,1598.0,103.6,5.0,4.7,False,False,True,False,False,False,14
289,Honda City i VTEC VX,Ahmedabad,2014,49000,17.4,1497.0,117.3,5.0,6.9,False,True,True,False,False,False,11
290,Tata Zest Quadrajet 1.3 75PS XE,Pune,2018,45000,22.95,1248.0,74.0,5.0,5.25,False,False,True,False,False,False,7
291,BMW 5 Series 2003-2012 520d,Pune,2015,64000,18.48,1995.0,177.0,5.0,28.0,False,False,False,False,False,False,10
292,Maruti Wagon R LXI Minor,Delhi,2009,60000,18.9,1061.0,67.0,5.0,1.35,False,True,True,False,False,False,16
293,Honda Jazz VX,Delhi,2015,62178,18.2,1199.0,88.7,5.0,4.85,False,True,True,False,False,False,10
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,2012,58006,15.0,1896.0,105.0,5.0,6.7,False,False,True,False,False,False,13
295,Hyundai i10 Magna 1.2,Hyderabad,2010,74000,20.36,1197.0,78.9,5.0,3.1,False,True,True,False,False,False,15
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,2015,77771,19.27,2143.0,170.0,5.0,18.64,False,False,False,False,False,False,10
297,Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,20.36,1197.0,78.9,5.0,2.8,False,True,True,False,False,False,13
298,Toyota Innova Crysta 2.4 ZX MT,Chennai,2016,48000,13.68,2393.0,147.8,7.0,20.25,False,False,True,False,False,False,9
299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,2015,31652,17.68,1968.0,174.33,5.0,26.78,False,False,False,False,False,False,10
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,2010,109000,12.99,2494.0,100.6,7.0,8.26,False,False,True,False,True,False,15
301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,2015,31978,16.47,1198.0,73.9,5.0,3.89,False,True,True,False,False,False,10
302,Maruti Alto K10 LXI,Hyderabad,2011,70000,20.92,998.0,67.1,5.0,2.1,False,True,True,False,False,False,14
303,Honda City i-VTEC CVT ZX,Mumbai,2017,15000,18.0,1497.0,117.3,5.0,12.69,False,True,False,False,False,False,8
304,Tata Indigo LX,Coimbatore,2013,59138,17.0,1405.0,70.0,5.0,2.58,False,False,True,False,False,False,12
305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,61726,17.68,1968.0,174.33,5.0,20.77,False,False,False,False,False,False,11
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,2015,48000,17.9,2143.0,136.0,5.0,20.26,False,False,False,False,False,False,10
309,Maruti Celerio VXI AT,Hyderabad,2014,77815,23.1,998.0,67.04,5.0,4.25,False,True,False,False,False,False,11
310,Mercedes-Benz GLE 250d,Hyderabad,2017,29000,17.9,2143.0,201.15,5.0,57.0,False,False,False,False,False,False,8
311,Land Rover Range Rover HSE Dynamic,Delhi,2017,44000,12.7,2179.0,187.7,5.0,44.0,False,False,False,False,False,False,8
312,Volkswagen Vento Diesel Trendline,Hyderabad,2011,108626,20.54,1598.0,103.6,5.0,3.65,False,False,True,False,False,False,14
313,Maruti Omni 8 Seater BSIV,Hyderabad,2012,71791,14.0,796.0,35.0,5.0,2.05,False,True,True,False,False,False,13
314,Honda Brio 1.2 VX MT,Kochi,2012,91931,18.5,1198.0,86.8,5.0,3.13,False,True,True,False,False,False,13
315,Tata Sumo Delux,Hyderabad,2000,158000,14.07,2956.0,83.1,7.0,1.5,False,False,True,False,True,False,25
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,18.0,1248.0,75.0,5.0,2.85,False,False,True,False,False,False,13
317,Maruti Wagon R LXI BS IV,Delhi,2012,65000,18.9,998.0,67.1,5.0,2.65,False,True,True,False,False,False,13
318,Mahindra XUV500 W8 4WD,Hyderabad,2015,88428,16.0,2179.0,140.0,7.0,10.6,False,False,True,False,False,False,10
319,Tata Indigo LS Dicor,Pune,2008,138000,17.1,1396.0,70.0,5.0,1.25,False,False,True,False,True,False,17
320,Maruti Ertiga Paseo VXI,Mumbai,2018,18000,16.02,1373.0,93.7,7.0,8.25,False,True,True,False,False,False,7
321,Honda Accord 2.4 A/T,Mumbai,2011,60000,11.7,2354.0,177.6,5.0,4.45,False,True,False,False,False,False,14
322,Maruti Swift Dzire VDi,Kolkata,2012,48000,19.3,1248.0,73.9,5.0,3.7,False,False,True,False,False,False,13
323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,17.8,1399.0,68.0,5.0,2.8,False,False,True,False,False,False,16
324,Honda City ZX GXi,Kolkata,2008,40000,17.7,1497.0,78.0,5.0,1.8,False,True,True,False,False,False,17
325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,51495,17.68,1968.0,174.33,5.0,21.95,False,False,False,False,False,False,11
326,BMW 6 Series 640d Gran Coupe,Mumbai,2011,30000,9.52,2993.0,313.0,4.0,49.0,False,False,False,False,False,False,14
327,Audi Q7 45 TDI Quattro Technology,Coimbatore,2017,97430,14.75,2967.0,245.0,7.0,62.67,False,False,False,False,False,False,8
329,Hyundai i20 1.4 CRDi Asta,Pune,2012,83000,23.0,1396.0,90.0,5.0,5.5,False,False,True,False,False,False,13
330,Hyundai i10 Sportz AT,Bangalore,2009,37000,16.95,1197.0,78.9,5.0,2.95,False,True,False,False,False,True,16
331,Honda Jazz 1.2 V CVT i VTEC,Kochi,2016,28503,19.0,1199.0,88.7,5.0,6.86,False,True,False,False,False,False,9
332,Maruti Swift VDI BSIV,Hyderabad,2015,76496,25.2,1248.0,74.0,5.0,6.15,False,False,True,False,False,False,10
333,Hyundai i20 Asta 1.2,Pune,2011,79152,18.5,1197.0,82.85,5.0,3.3,False,True,True,False,True,False,14
334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2011,32000,16.47,1198.0,73.9,5.0,2.55,False,True,True,False,False,False,14
335,Maruti Alto LXi,Ahmedabad,2009,35000,19.7,796.0,46.3,5.0,1.5,False,True,True,False,False,False,16
336,Toyota Corolla H4,Chennai,2004,105000,11.3,1794.0,125.0,5.0,2.5,False,True,False,False,True,False,21
337,Maruti Alto LXi,Chennai,2006,56000,19.7,796.0,46.3,5.0,1.4,False,True,True,False,True,False,19
338,Tata Manza ELAN Quadrajet BS IV,Pune,2012,73000,21.12,1248.0,88.8,5.0,3.4,False,False,True,False,False,False,13
339,Maruti Alto LXi,Pune,2012,38000,19.7,796.0,46.3,5.0,2.25,False,True,True,False,False,False,13
340,Skoda Octavia Ambition Plus 2.0 TDI AT,Kolkata,2013,775000,19.3,1968.0,141.0,5.0,7.5,False,False,False,False,False,False,12
341,Toyota Corolla H4,Kolkata,2008,80000,11.3,1794.0,125.0,5.0,2.8,False,True,False,False,False,False,17
342,Hyundai i20 Asta Option 1.2,Coimbatore,2016,24973,18.6,1197.0,81.83,5.0,7.66,False,True,True,False,False,False,9
343,Maruti Vitara Brezza LDi,Chennai,2016,45000,24.3,1248.0,88.5,5.0,7.15,False,False,True,False,False,False,9
344,Honda City 1.5 V MT,Delhi,2010,87430,17.0,1497.0,118.0,5.0,3.5,False,True,True,False,False,False,15
345,Tata Indica Vista Aqua 1.3 Quadrajet,Hyderabad,2014,133944,18.0,1248.0,75.0,5.0,3.5,False,False,True,False,True,False,11
346,Honda Amaze S i-Dtech,Kolkata,2013,57000,25.8,1498.0,98.6,5.0,3.45,False,False,True,False,False,False,12
347,Hyundai EON D Lite Plus,Coimbatore,2016,27904,21.1,814.0,55.2,5.0,3.55,False,True,True,False,False,False,9
348,BMW 3 Series Luxury Line,Kochi,2015,30717,21.76,1995.0,190.0,5.0,25.99,False,False,False,False,True,False,10
349,Hyundai Verna 1.6 SX,Bangalore,2012,80000,22.32,1582.0,126.32,5.0,5.25,False,False,True,False,False,False,13
350,Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,21.02,1248.0,88.8,5.0,2.9,False,False,True,False,False,False,12
351,Skoda Octavia RS,Jaipur,2005,100000,14.45,1984.0,227.0,5.0,2.05,False,True,False,False,False,False,20
352,Maruti Alto K10 VXI,Pune,2017,30000,24.07,998.0,67.1,5.0,3.75,False,True,True,False,False,False,8
353,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2014,68000,22.7,1498.0,89.84,5.0,6.75,False,False,True,False,False,False,11
354,Chevrolet Spark 1.0 LS,Kolkata,2011,21000,18.0,995.0,62.0,5.0,0.95,False,True,True,False,True,False,14
355,Jaguar XF 2.0 Diesel Portfolio,Hyderabad,2017,21000,19.33,1999.0,177.0,5.0,52.0,False,False,False,False,False,False,8
356,Honda CR-V RVi MT,Jaipur,2007,119000,13.1,1997.0,141.1,5.0,3.91,False,True,True,False,False,True,18
357,Skoda Superb L&K 1.8 TSI AT,Kochi,2019,13747,14.67,1798.0,177.46,5.0,27.3,False,True,False,False,False,False,6
358,Hyundai i10 Magna 1.2,Chennai,2009,620000,20.36,1197.0,78.9,5.0,2.7,False,True,True,False,False,False,16
359,Maruti Swift LDI,Delhi,2013,70000,22.9,1248.0,74.0,5.0,3.5,False,False,True,False,False,False,12
360,Maruti Swift Dzire VXi AT,Mumbai,2016,18000,18.5,1197.0,83.14,5.0,6.2,False,True,False,False,False,False,9
361,Nissan Micra Diesel XV,Chennai,2011,83000,23.08,1461.0,63.1,5.0,2.75,False,False,True,False,False,False,14
362,Maruti Swift Dzire Tour LDI,Mumbai,2015,130000,23.4,1248.0,74.0,5.0,3.25,False,False,True,False,False,False,10
363,Ford Fiesta Classic 1.4 Duratorq CLXI,Pune,2012,63400,17.8,1399.0,67.0,5.0,3.25,False,False,True,False,False,False,13
364,Maruti Zen LX,Kolkata,2003,65000,17.3,993.0,60.0,5.0,0.65,False,True,True,False,False,False,22
365,Mini Clubman Cooper S,Pune,2017,8350,13.8,1998.0,192.0,5.0,35.0,False,True,True,False,False,False,8
366,Toyota Etios GD,Kolkata,2014,45000,23.59,1364.0,67.05,5.0,3.25,False,False,True,False,False,False,11
367,Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,24.7,796.0,47.3,5.0,2.9,False,True,True,False,False,False,7
368,Maruti Alto VXi,Bangalore,2011,11000,18.9,796.0,47.0,5.0,2.9,False,True,True,False,False,True,14
369,BMW X5 3.0d,Bangalore,2009,90000,11.0,2993.0,235.0,5.0,17.75,False,False,False,False,True,False,16
370,Nissan Teana XV,Mumbai,2015,74000,11.07,2496.0,179.5,5.0,8.25,False,True,False,False,True,False,10
371,Hyundai Grand i10 AT Asta,Coimbatore,2015,37081,18.9,1197.0,82.0,5.0,5.77,False,True,False,False,False,False,10
372,Maruti Vitara Brezza ZDi Plus,Hyderabad,2017,39000,24.3,1248.0,88.5,5.0,9.49,False,False,True,False,False,False,8
373,Audi Q7 3.0 TDI Quattro Premium Plus,Mumbai,2008,99000,12.07,2967.0,241.4,7.0,12.95,False,False,False,False,False,True,17
374,Mercedes-Benz GLA Class 200 CDI,Chennai,2015,38000,17.9,2143.0,136.0,5.0,20.0,False,False,False,False,False,False,10
375,Maruti 800 AC,Chennai,2007,72000,16.1,796.0,37.0,4.0,1.0,False,True,True,False,False,True,18
376,Renault Duster 85PS Diesel RxL,Chennai,2015,93000,20.45,1461.0,83.8,5.0,7.1,False,False,True,False,True,False,10
377,Toyota Corolla Altis D-4D GL,Mumbai,2017,5900,21.43,1364.0,87.2,5.0,16.5,False,False,True,False,False,False,8
378,Mercedes-Benz New C-Class 220,Chennai,2014,25000,15.8,2148.0,170.0,5.0,26.0,False,False,True,False,False,False,11
379,Maruti Ritz VDi,Hyderabad,2010,68000,21.1,1248.0,73.9,5.0,3.2,False,False,True,False,True,False,15
380,Honda BRV i-VTEC V CVT,Kochi,2017,35676,16.0,1497.0,117.3,7.0,9.48,False,True,False,False,False,False,8
381,Hyundai Xcent 1.1 CRDi Base,Kochi,2015,74310,24.4,1120.0,71.0,5.0,4.0,False,False,True,False,False,False,10
382,Mercedes-Benz E-Class 2009-2013 E250 CDI Avantgarde,Jaipur,2014,59364,14.21,2143.0,203.0,5.0,26.5,False,False,False,False,False,False,11
383,Mercedes-Benz B Class B180,Kochi,2014,41380,14.8,1595.0,120.7,5.0,11.77,False,True,False,False,True,False,11
384,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Bangalore,2017,33900,15.0,2143.0,204.0,5.0,37.0,False,False,False,False,False,False,8
385,Honda City i VTEC VX Option,Mumbai,2016,28000,17.8,1497.0,117.3,5.0,8.75,False,True,True,False,False,False,9
387,Honda City 1.5 S MT,Chennai,2011,93982,17.0,1497.0,118.0,5.0,3.75,False,True,True,False,False,False,14
388,Hyundai Verna Transform VTVT,Pune,2010,95000,16.2,1599.0,103.2,5.0,2.5,False,True,True,False,False,False,15
389,Jaguar XE Portfolio,Mumbai,2017,9000,13.5,1999.0,246.74,5.0,34.5,False,True,False,False,False,False,8
390,Honda Amaze S i-Vtech,Delhi,2015,52516,18.0,1198.0,86.7,5.0,4.65,False,True,True,False,False,False,10
391,Mini Cooper Convertible 1.6,Bangalore,2015,20000,18.86,1598.0,122.0,4.0,32.0,False,True,False,False,False,False,10
392,Mercedes-Benz S Class 2005 2013 S 350 CDI,Coimbatore,2017,56451,13.5,2987.0,282.0,5.0,62.81,False,False,False,False,False,False,8
393,Hyundai EON Magna Plus,Chennai,2014,37000,21.1,814.0,55.2,5.0,3.25,False,True,True,False,False,False,11
394,Maruti Wagon R VXI BS IV,Kolkata,2014,17400,20.51,998.0,67.04,5.0,3.1,False,True,True,False,False,False,11
395,Maruti Ritz LDi,Coimbatore,2011,90207,21.1,1248.0,73.9,5.0,3.91,False,False,True,False,False,False,14
396,BMW 3 Series 320d Sedan,Chennai,2011,89616,16.07,1995.0,181.0,5.0,11.0,False,False,False,False,False,False,14
397,Tata Xenon XT EX 4X2,Pune,2014,85000,13.49,2179.0,138.03,5.0,3.5,False,False,True,False,False,False,11
398,Audi A3 35 TDI Attraction,Chennai,2014,79271,20.38,1968.0,143.0,5.0,16.5,False,False,False,False,False,False,11
399,Land Rover Range Rover 2.2L Dynamic,Hyderabad,2012,56000,12.7,2179.0,187.7,5.0,30.0,False,False,False,False,False,False,13
400,Mercedes-Benz GL-Class 2007 2012 350 CDI Luxury,Pune,2010,85001,12.0,2987.0,224.0,7.0,28.0,False,False,False,False,True,False,15
401,Mitsubishi Pajero Sport 4X2 AT DualTone BlackTop,Hyderabad,2018,12000,13.5,2477.0,175.56,7.0,28.0,False,False,False,False,False,False,7
402,Maruti Alto LX,Jaipur,2010,125000,19.7,796.0,46.3,5.0,0.92,False,True,True,False,False,False,15
403,Maruti Wagon R LXI BSIII,Pune,2013,53000,14.0,1061.0,64.0,5.0,2.75,False,True,True,False,False,False,12
404,Land Rover Range Rover 2.2L Prestige,Coimbatore,2017,34990,12.7,2179.0,187.7,5.0,53.83,False,False,False,False,False,False,8
405,Hyundai Verna 1.6 SX VTVT,Pune,2011,49768,17.01,1591.0,121.3,5.0,4.95,False,True,True,False,True,False,14
406,BMW 5 Series 525d Sedan,Hyderabad,2013,56000,16.73,2993.0,218.0,5.0,33.5,False,False,False,False,False,False,12
407,Jaguar XF Diesel,Bangalore,2013,75000,14.74,2993.0,270.9,5.0,27.95,False,False,False,False,False,False,12
